PERIODO,NIU,DIUG,FIUG,CEC,VCD,VCF,GRUPO_CALIDAD_x,NIVEL_TENSION_x,CARGO_DISTRIBUCION,CONSUMO_MES,MES_FACTURADOS,%_PROP._ACTIVO,COMPENSADO,ALTITUD,LONGITUD,LATITUD
2025-07,20230499846,10.25,13,0.0,0.0,0.0,12,1,398.997,64.0,1,100,0,957.0,-76.517109,3.273155
2025-07,20230118575,57.02,26,0.0,0.0,0.0,32,1,398.997,40.0,2,100,0,1086.0,-76.237686,3.923348
2025-07,3402306,10.25,13,0.0,0.0,0.0,12,1,398.997,179.0,1,100,0,955.0,-76.306856,3.913929
2025-07,1391626,57.02,26,44.975,3588.983,0.0,32,1,398.997,88.0,2,100,1,1087.0,-76.238313,3.644931
2025-07,20230442348,40.96,23,0.0,0.0,0.0,31,1,398.997,9.0,2,100,0,635.0,-76.666623,3.76379
2025-08,1907721,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,2974.0,-75.886664,4.025004
2025-08,3905501,10.87,11,0.0,0.0,0.0,11,1,398.37,64.0,1,100,0,1001.0,-76.30997,3.541955
2025-08,3394942,10.25,13,0.0,0.0,0.0,12,1,398.37,108.0,1,100,0,955.0,-76.307064,3.913779
2025-08,2086718,11.91,11,0.0,0.0,0.0,22,1,398.37,59.0,1,100,0,921.0,-76.065936,4.393507
2025-08,1904247,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,2983.0,-75.889313,4.028266
2025-07,1100810,57.02,26,0.0,0.0,0.0,32,1,327.878,3438.0,2,0,0,1230.0,-76.385295,4.122687
2025-08,1936866,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,938.0,-76.196851,4.17183
2025-07,3770379,70.66,30,0.0,0.0,0.0,33,1,398.997,3.0,2,100,0,24.0,-76.962876,3.748116
2025-07,3465011,40.96,23,0.0,0.0,0.0,31,1,398.997,148.0,2,100,0,3282.0,-75.952499,3.962363
2025-08,3217752,10.25,13,353.625,0.0,28174.735,12,1,398.37,352.0,1,100,1,989.0,-76.582493,3.27452
2025-08,20230074561,40.96,23,229.856,18313.596,18313.596,31,1,398.37,228.0,2,100,1,977.0,-76.374944,3.59761
2025-07,4117390,40.96,23,0.0,0.0,0.0,31,1,398.997,36.0,1,100,0,876.0,-76.458389,3.400045
2025-07,20240084830,40.96,23,472.754,31001.12,0.0,31,1,327.878,466.0,2,0,1,1244.0,-76.22333,3.485314
2025-08,1519083,8.49,7,139.059,11079.372,0.0,13,1,398.37,138.0,1,100,1,23.0,-77.031944,3.882383
2025-08,4082256,40.96,23,0.0,0.0,0.0,31,1,398.37,151.0,1,100,0,876.0,-76.464089,3.400873
2025-07,3330981,11.1,12,0.0,0.0,0.0,21,1,398.997,87.0,1,100,0,1042.0,-76.233545,3.318179
2025-07,2716381,40.96,23,25.362,1663.15,0.0,31,1,327.878,25.0,2,0,1,1263.0,-76.222313,3.48184
2025-08,2066456,11.1,12,0.0,0.0,0.0,21,1,398.37,94.0,1,100,0,957.0,-76.103754,4.535101
2025-07,3647953,10.25,13,0.0,0.0,0.0,12,1,398.997,102.0,1,100,0,987.0,-76.511911,3.224937
2025-08,20240127629,40.96,23,0.0,0.0,0.0,31,1,326.865,138.0,1,0,0,876.0,-76.444855,3.406144
2025-08,3829040,57.02,26,0.0,0.0,0.0,32,1,398.37,156.0,1,100,0,1007.0,-76.582904,3.228798
2025-08,1332450,10.25,13,0.0,0.0,0.0,12,1,398.37,233.0,1,100,0,978.0,-76.553319,3.255404
2025-08,20240168651,10.25,13,118.069,7718.5,0.0,12,1,326.865,115.0,1,0,1,981.0,-76.525954,3.279631
2025-08,20230498483,57.02,26,43.132,0.0,3436.514,32,1,398.37,43.0,1,100,1,1027.0,-76.599843,3.123436
2025-08,20250159472,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,978.0,-76.347454,3.390418
2025-07,3420880,11.1,12,266.0,21226.649,0.0,21,1,398.997,266.0,1,100,1,1075.0,-76.236045,3.415212
2025-07,1758327,10.87,11,0.0,0.0,0.0,11,1,398.997,0.0,2,100,0,1017.0,-76.289005,3.528828
2025-08,3137717,40.96,23,6.025,480.067,0.0,31,1,398.37,6.0,2,100,1,1615.0,-76.164746,4.806736
2025-08,3443177,40.96,23,0.0,0.0,0.0,31,1,398.37,241.0,2,100,0,1356.0,-76.64709,3.573908
2025-08,3153293,40.96,23,0.0,0.0,0.0,31,1,398.37,169.0,1,100,0,949.0,-76.463378,3.459013
2025-08,1434807,10.87,11,0.0,0.0,0.0,11,1,398.37,92.0,1,100,0,998.0,-76.312176,3.533333
2025-07,1771296,10.87,11,1.0,79.799,0.0,11,1,398.997,1.0,1,100,1,1001.0,-76.313604,3.549236
2025-08,1140920,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,952.0,-76.353612,3.785665
2025-08,3472204,10.25,13,0.0,0.0,0.0,12,1,398.37,188.0,1,100,0,974.0,-76.541428,3.253736
2025-08,3745567,10.25,13,226.893,18077.514,18077.514,12,1,398.37,224.0,1,100,1,958.0,-76.504746,3.274131
2025-08,1568370,8.49,7,0.0,0.0,0.0,13,1,398.37,148.0,1,100,0,9.0,-77.067683,3.880286
2025-07,1831929,10.87,11,0.0,0.0,0.0,11,1,398.997,54.0,1,100,0,1012.0,-76.28356,3.522146
2025-07,1353284,11.1,12,0.0,0.0,0.0,21,1,398.997,88.0,1,100,0,1043.0,-76.248894,3.42673
2025-08,4193899,10.25,13,49.297,3927.685,0.0,12,1,398.37,49.0,1,100,1,982.0,-76.553513,3.265939
2025-07,4004034,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,977.0,-76.374982,3.597629
2025-07,1387592,40.96,23,0.0,0.0,0.0,31,1,398.997,90.0,1,100,0,956.0,-76.457641,3.411864
2025-08,20230479152,57.02,26,0.0,0.0,0.0,32,1,398.37,89.0,1,100,0,942.0,-76.303109,3.675261
2025-07,4115585,40.96,23,0.0,0.0,0.0,31,1,398.997,19.0,1,100,0,876.0,-76.461505,3.400664
2025-07,1283840,10.25,13,0.0,0.0,0.0,12,1,398.997,215.0,1,100,0,966.0,-76.533505,3.258885
2025-07,1695762,8.49,7,0.0,0.0,0.0,13,1,398.997,227.0,1,100,0,21.0,-77.002114,3.876026
2025-07,3549130,10.25,13,0.0,0.0,0.0,12,1,398.997,49.0,1,100,0,1019.0,-76.548052,3.259624
2025-08,3673335,8.49,7,0.0,0.0,0.0,13,1,398.37,45.0,1,100,0,6.0,-77.032931,3.88469
2025-08,1767537,40.96,23,156.158,0.0,12441.713,31,1,398.37,155.0,1,100,1,985.0,-76.35048,3.322781
2025-07,1811559,10.87,11,210.0,16757.881,0.0,11,1,398.997,210.0,1,100,1,1002.0,-76.291305,3.515445
2025-08,1924946,11.1,12,0.0,0.0,0.0,21,1,398.37,149.0,1,100,0,923.0,-76.034008,4.531347
2025-07,1623660,40.96,23,0.0,0.0,0.0,31,1,398.997,64.0,1,100,0,984.0,-76.350108,3.321851
2025-07,3345556,57.02,26,0.0,0.0,0.0,32,1,398.997,135.0,2,100,0,1353.0,-76.042489,4.11196
2025-08,20240094526,40.96,23,0.0,0.0,0.0,31,1,398.37,30.0,2,100,0,228.0,-76.793597,3.842592
2025-08,1570725,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,1,16.0,-77.066625,3.880069
2025-08,1395268,40.96,23,0.0,0.0,0.0,31,1,398.37,3.0,2,100,0,970.0,-76.338619,3.463997
2025-08,3480036,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1963.0,-75.974939,4.029853
2025-07,1213246,11.1,12,0.0,0.0,0.0,21,1,398.997,94.0,1,100,0,971.0,-76.332234,3.769426
2025-07,1268286,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,1713.0,-76.146805,3.431198
2025-08,20240117941,40.96,23,2.02,0.0,160.934,31,1,398.37,4.0,2,100,1,1004.0,-76.319793,3.282452
2025-08,3295019,40.96,23,727.188,47538.4,0.0,31,1,326.865,720.0,1,0,1,952.0,-76.470442,3.498834
2025-07,3318664,10.87,11,0.0,0.0,0.0,11,1,398.997,104.0,1,100,0,1022.0,-76.280303,3.534799
2025-08,1367420,40.96,23,0.0,0.0,0.0,31,1,398.37,56.0,1,100,0,946.0,-76.460558,3.41092
2025-07,1034954,10.25,13,0.0,0.0,0.0,12,1,398.997,130.0,1,100,0,961.0,-76.309927,3.895508
2025-07,1382318,40.96,23,177.664,14177.458,0.0,31,1,398.997,175.0,2,100,1,1302.0,-76.204666,3.495177
2025-08,4076187,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1422.0,-76.576011,3.663084
2025-07,1217743,11.1,12,0.0,0.0,0.0,21,1,398.997,172.0,2,100,0,985.0,-76.307485,3.80061
2025-08,1258240,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,1721.0,-76.173941,3.580751
2025-08,2080631,11.1,12,134.504,10716.51,0.0,21,1,398.37,134.0,1,100,1,927.0,-76.087379,4.530383
2025-07,1264790,57.02,26,66.538,5309.717,0.0,32,1,398.997,65.0,1,100,1,968.0,-76.493856,3.192244
2025-07,2053122,11.91,11,0.0,0.0,0.0,22,1,398.997,107.0,1,100,0,930.0,-75.975174,4.57974
2025-08,4061741,8.49,7,0.0,0.0,0.0,13,1,398.37,32.0,1,100,0,42.0,-76.981341,3.866808
2025-08,1397434,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,965.0,-76.492774,3.216624
2025-07,3524580,70.66,30,0.0,0.0,0.0,33,1,398.997,0.0,2,100,0,137.0,-76.848687,3.861528
2025-07,1182962,40.96,23,200.703,0.0,16015.982,31,1,398.997,200.0,1,100,1,878.0,-76.766983,3.57674
2025-07,2854057,11.1,12,314.767,25118.209,0.0,21,1,398.997,314.0,1,100,1,961.0,-76.416243,3.401076
2025-07,1933004,57.02,26,181.753,14503.763,0.0,32,1,398.997,180.0,2,100,1,1288.0,-76.037015,4.970516
2025-08,30871191096,9.94,9,0.0,0.0,0.0,31,2,278.027,0.0,2,101,0,949.0,-76.467039,3.457274
2025-07,3396481,11.1,12,120.727,9633.938,0.0,21,1,398.997,120.0,1,100,1,961.0,-76.15779,4.182213
2025-07,20230175994,10.25,13,0.0,0.0,0.0,12,1,398.997,89.0,1,100,0,996.0,-76.29343,3.89163
2025-08,1837731,10.87,11,0.0,0.0,0.0,11,1,398.37,183.0,1,100,0,1004.0,-76.295836,3.520457
2025-08,1948426,11.91,11,0.0,0.0,0.0,22,1,398.37,167.0,1,100,0,1614.0,-75.932177,4.264754
2025-08,3416489,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,635.0,-76.666622,3.763828
2025-07,4157193,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,965.0,-76.531621,3.265623
2025-08,3010828,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,2273.0,-76.125853,3.894018
2025-07,1175524,40.96,23,0.0,0.0,0.0,31,1,398.997,185.0,2,100,0,971.0,-76.326532,3.79046
2025-08,4190133,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,1,948.0,-76.435725,3.513501
2025-07,1553418,8.49,7,2915.066,0.0,232620.595,13,1,398.997,2895.0,1,100,1,14.0,-77.078086,3.889004
2025-08,1598373,11.1,12,0.0,0.0,0.0,21,1,398.37,202.0,1,100,0,966.0,-76.386146,3.397639
2025-08,3878099,57.02,26,10.126,806.772,806.772,32,1,398.37,10.0,1,100,1,1438.0,-76.675892,3.185943
2025-08,1136226,11.1,12,0.0,0.0,0.0,21,1,398.37,135.0,1,100,0,953.0,-76.38304,3.860088
2025-07,20230346225,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,919.0,-76.764475,3.573401
2025-08,1394788,10.25,13,0.0,0.0,0.0,12,1,398.37,149.0,1,100,0,964.0,-76.507412,3.236526
2025-08,3646327,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1356.0,-76.110997,4.046065
2025-08,20230103292,40.96,23,0.0,0.0,0.0,31,1,398.37,188.0,1,100,0,876.0,-76.439645,3.401584
2025-07,3527696,40.96,23,0.0,0.0,0.0,31,1,398.997,69.0,1,100,0,946.0,-76.456808,3.408305
2025-07,20250080515,10.25,13,0.0,0.0,0.0,12,1,398.997,7.0,1,100,0,1002.0,-76.29967,3.887772
2025-07,1193342,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,941.0,-76.244375,4.244541
2025-08,1778757,10.87,11,0.0,0.0,0.0,11,1,398.37,126.0,1,100,0,1017.0,-76.279661,3.517941
2025-08,4133574,10.25,13,92.557,7374.429,0.0,12,1,398.37,92.0,1,100,1,982.0,-76.551431,3.268285
2025-08,3914627,8.49,7,0.0,0.0,0.0,13,1,398.37,0.0,2,100,0,29.0,-76.983896,3.873843
2025-07,1000402,57.02,26,0.0,0.0,0.0,32,1,327.878,523.0,2,0,0,1091.0,-76.240282,3.925877
2025-07,1728471,11.1,12,131.988,10532.561,0.0,21,1,398.997,129.0,1,100,1,966.0,-76.383996,3.396292
2025-08,1396448,10.87,11,176.896,14094.015,0.0,11,1,398.37,171.0,1,100,1,1024.0,-76.2822,3.522599
2025-08,1926672,57.02,26,0.0,0.0,0.0,32,1,398.37,182.0,2,100,0,411.0,-76.285166,4.899909
2025-07,1377454,11.1,12,231.564,18478.683,0.0,21,1,398.997,231.0,1,100,1,955.0,-76.42075,3.404679
2025-07,2883775,8.49,7,0.0,0.0,0.0,13,1,398.997,119.0,1,100,0,13.0,-77.01177,3.868018
2025-07,2020662,11.1,12,0.0,0.0,0.0,21,1,398.997,313.0,1,100,0,1431.0,-76.23878,4.512341
2025-08,1492506,10.87,11,141.416,11267.19,0.0,11,1,398.37,141.0,1,100,1,1020.0,-76.293006,3.556241
2025-07,1270682,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,1615.0,-76.158663,3.304296
2025-07,20230483052,40.96,23,0.0,0.0,0.0,31,1,398.997,53.0,1,100,0,990.0,-76.296478,3.498372
2025-08,4102505,11.1,12,0.0,0.0,0.0,21,1,398.37,53.0,1,100,0,956.0,-76.420176,3.400303
2025-07,3949812,10.87,11,0.0,0.0,0.0,11,1,398.997,63.0,1,100,0,1000.0,-76.2972,3.51441
2025-08,20250037873,40.96,23,0.0,0.0,0.0,31,1,326.865,24.0,1,0,0,970.0,-76.379001,3.401417
2025-07,3366217,10.25,13,63.017,5028.742,0.0,12,1,398.997,63.0,1,100,1,969.0,-76.52005,3.248557
2025-07,1406214,10.87,11,0.0,0.0,0.0,11,1,398.997,124.0,1,100,0,1003.0,-76.305084,3.535585
2025-07,3541451,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,1525.0,-76.629997,3.560047
2025-07,1458906,10.87,11,194.424,15514.937,0.0,11,1,398.997,192.0,1,100,1,1004.0,-76.308418,3.546768
2025-07,3408021,40.96,23,0.0,0.0,0.0,31,1,398.997,19.0,1,100,0,983.0,-76.3513,3.325104
2025-08,1298784,40.96,23,193.661,15429.767,15429.767,31,1,398.37,387.0,2,100,1,1609.0,-76.179224,3.547102
2025-07,3981003,10.87,11,0.0,0.0,0.0,11,1,398.997,72.0,1,100,0,988.0,-76.312447,3.505716
2025-07,1573077,8.49,7,1.045,83.394,83.394,13,1,398.997,1.0,1,100,1,15.0,-77.076313,3.889753
2025-08,3924441,8.49,7,0.0,0.0,0.0,13,1,398.37,345.0,1,100,0,18.0,-77.070646,3.885628
2025-07,1146304,11.1,12,0.0,0.0,0.0,21,1,398.997,219.0,1,100,0,868.0,-76.688592,3.655074
2025-07,20240041661,10.25,13,7.0,558.596,0.0,12,1,398.997,7.0,1,100,1,974.0,-76.538733,3.255597
2025-08,2919233,57.02,26,0.0,0.0,0.0,32,1,398.37,62.0,1,100,0,1039.0,-76.265407,3.72935
2025-07,4031616,11.1,12,94.17,7514.738,7514.738,21,1,398.997,94.0,1,100,1,970.0,-76.328348,3.76703
2025-08,1745493,10.87,11,0.0,0.0,0.0,11,1,398.37,83.0,1,100,0,1005.0,-76.301143,3.530838
2025-07,1709763,10.87,11,60.044,4791.456,4791.456,11,1,398.997,60.0,1,100,1,1007.0,-76.302503,3.545662
2025-08,4160625,8.49,7,0.0,0.0,0.0,13,1,398.37,89.0,1,100,0,14.0,-77.026557,3.883259
2025-07,4091815,8.49,7,0.0,0.0,0.0,13,1,398.997,140.0,1,100,0,1.0,-77.061009,3.881899
2025-07,3314199,10.87,11,0.0,0.0,0.0,11,1,398.997,102.0,1,100,0,1000.0,-76.305335,3.547597
2025-07,1088156,10.25,13,0.0,0.0,0.0,12,1,398.997,84.0,1,100,0,953.0,-76.309472,3.912082
2025-07,3949102,8.49,7,0.0,0.0,0.0,13,1,398.997,73.0,1,100,0,24.0,-76.991932,3.878049
2025-07,3862428,40.96,23,0.0,0.0,0.0,31,1,398.997,85.0,1,100,0,977.0,-76.456641,3.406739
2025-07,1517928,8.49,7,0.0,0.0,0.0,13,1,398.997,0.0,2,100,0,11.0,-77.039092,3.881353
2025-08,3366957,10.25,13,75.116,5984.818,0.0,12,1,398.37,75.0,1,100,1,969.0,-76.52068,3.248392
2025-08,1198825,11.1,12,0.0,0.0,0.0,21,1,398.37,211.0,1,100,0,974.0,-76.331477,3.760404
2025-08,20230131792,10.25,13,0.0,0.0,0.0,12,1,398.37,0.0,2,100,0,984.0,-76.513406,3.242405
2025-08,1325020,40.96,23,24.418,1945.481,0.0,31,1,398.37,24.0,1,100,1,958.0,-76.427958,3.35183
2025-07,1964268,11.91,11,0.0,0.0,0.0,22,1,398.997,47.0,1,100,0,1163.0,-75.832026,4.33586
2025-08,1955206,11.91,11,0.0,0.0,0.0,22,1,398.37,38.0,1,100,0,1619.0,-75.932487,4.262719
2025-07,3441649,10.25,13,0.0,0.0,0.0,12,1,398.997,34.0,1,100,0,949.0,-76.309822,3.914492
2025-08,1393548,40.96,23,314.438,0.0,25052.549,31,1,398.37,628.0,2,100,1,954.0,-76.439516,3.509636
2025-07,3791872,40.96,23,0.0,0.0,0.0,31,1,398.997,84.0,1,100,0,964.0,-76.383571,3.401153
2025-07,1763451,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,1,953.0,-76.430938,3.510666
2025-08,1258284,57.02,26,0.0,0.0,0.0,32,1,326.865,0.0,2,0,1,989.0,-76.314527,3.679178
2025-07,2927417,57.02,26,0.0,0.0,0.0,32,1,398.997,112.0,2,100,0,1069.0,-76.245319,3.659689
2025-08,1626639,10.87,11,0.0,0.0,0.0,11,1,398.37,137.0,1,100,0,1020.0,-76.293547,3.557157
2025-08,3676305,10.25,13,0.0,0.0,0.0,12,1,398.37,143.0,1,100,0,986.0,-76.514011,3.226992
2025-07,4030960,40.96,23,0.0,0.0,0.0,31,1,398.997,63.0,1,100,0,876.0,-76.46272,3.39851
2025-07,1531209,11.1,12,0.0,0.0,0.0,21,1,398.997,1624.0,1,100,0,1047.0,-76.233021,3.324569
2025-08,4084466,40.96,23,135.688,10810.851,0.0,31,1,398.37,271.0,2,100,1,952.0,-76.433032,3.511512
2025-08,1123676,40.96,23,0.0,0.0,0.0,31,1,326.865,0.0,2,0,1,966.0,-76.388426,3.846762
2025-08,1100795,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,0,1212.0,-76.385865,4.12238
2025-08,1172224,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,1487.0,-76.650705,3.694639
2025-07,20240142083,57.02,26,0.0,0.0,0.0,32,1,327.878,126.0,1,0,0,964.0,-76.52363,3.22753
2025-07,1476057,11.1,12,0.0,0.0,0.0,21,1,398.997,94.0,1,100,0,976.0,-76.347314,3.403897
2025-08,20230430145,40.96,23,0.0,0.0,0.0,31,1,398.37,1.0,1,100,0,968.0,-76.502741,3.564446
2025-08,4092556,40.96,23,0.0,0.0,0.0,31,1,398.37,95.0,1,100,0,876.0,-76.45344,3.401325
2025-07,1911780,57.02,26,0.0,0.0,0.0,32,1,398.997,0.0,2,100,0,951.0,-76.040268,4.687519
2025-07,3479038,10.87,11,0.0,0.0,0.0,11,1,398.997,47.0,1,100,0,969.0,-76.313438,3.525205
2025-07,3245685,10.25,13,0.0,0.0,0.0,12,1,398.997,181.0,1,100,0,987.0,-76.562333,3.25576
2025-08,1664271,8.49,7,0.0,0.0,0.0,13,1,398.37,110.0,1,100,0,11.0,-77.034298,3.879202
2025-08,1216729,11.91,11,0.0,0.0,0.0,22,1,398.37,97.0,1,100,0,1040.0,-76.268382,3.726609
2025-08,20230324337,40.96,23,0.0,0.0,0.0,31,1,398.37,96.0,1,100,0,967.0,-76.402189,3.415497
2025-08,3049549,40.96,23,91.56,0.0,7294.941,31,1,398.37,183.0,2,100,1,1271.0,-76.202116,3.55458
2025-07,3855504,11.1,12,0.0,0.0,0.0,21,1,398.997,39.0,1,100,0,934.0,-76.181058,4.339003
2025-08,2722085,10.25,13,0.0,0.0,0.0,12,1,398.37,107.0,1,100,0,961.0,-76.307637,3.888308
2025-08,1298620,11.1,12,0.0,0.0,0.0,21,1,398.37,306.0,1,100,0,1057.0,-76.243679,3.419734
2025-07,20240111171,10.87,11,253.181,16602.483,0.0,11,1,327.878,253.0,1,0,1,100.0,-76.30977,3.539749
2025-07,3042430,57.02,26,0.0,0.0,0.0,32,1,327.878,155.0,1,0,0,1015.0,-76.587129,3.218637
2025-08,30871110034,10.25,13,0.0,0.0,0.0,12,1,326.865,0.0,2,0,0,970.0,-76.542752,3.256412
2025-07,1953890,11.91,11,0.0,0.0,0.0,22,1,398.997,71.0,1,100,0,1633.0,-75.928627,4.262308
2025-07,1552656,8.49,7,0.0,0.0,0.0,13,1,398.997,368.0,1,100,0,4.0,-77.06355,3.880037
2025-07,1278624,10.25,13,0.0,0.0,0.0,12,1,398.997,108.0,1,100,0,972.0,-76.539875,3.262218
2025-08,3135865,11.91,11,0.0,0.0,0.0,22,1,398.37,54.0,1,100,0,995.0,-76.312465,3.683451
2025-07,3368124,10.25,13,184.05,14687.12,0.0,12,1,398.997,184.0,1,100,1,969.0,-76.52004,3.248355
2025-08,3776512,11.1,12,0.0,0.0,0.0,21,1,398.37,6.0,1,100,0,936.0,-76.095062,4.543313
2025-07,20250192471,40.96,23,0.0,0.0,0.0,31,1,398.997,0.0,2,100,0,902.0,-76.689909,3.644233
2025-07,1273142,10.25,13,0.0,0.0,0.0,12,1,398.997,0.0,2,100,0,971.0,-76.539417,3.2609
2025-08,2105888,57.02,26,0.0,0.0,0.0,32,1,398.37,361.0,1,100,0,934.0,-76.071999,4.32229
2025-07,1299642,11.1,12,60.048,4791.793,0.0,21,1,398.997,60.0,1,100,1,1053.0,-76.24508,3.423092
2025-08,1255781,57.02,26,0.0,0.0,0.0,32,1,398.37,0.0,2,100,1,1504.0,-76.690192,3.207059
2025-07,1114660,40.96,23,0.0,0.0,0.0,31,1,398.997,76.0,1,100,0,1384.0,-76.586574,3.673701
2025-08,3888041,11.1,12,0.0,0.0,0.0,21,1,398.37,117.0,1,100,0,944.0,-76.153149,4.413406
2025-07,1816626,8.49,7,0.0,0.0,0.0,13,1,398.997,67.0,1,100,0,10.0,-77.023627,3.878055
2025-07,3536814,10.87,11,0.0,0.0,0.0,11,1,398.997,131.0,1,100,0,991.0,-76.304014,3.503736
2025-07,4091390,40.96,23,0.0,0.0,0.0,31,1,398.997,139.0,1,100,0,989.0,-76.308072,3.501824
2025-08,4195143,11.1,12,0.0,0.0,0.0,21,1,398.37,83.0,1,100,0,968.0,-76.385996,3.394169
2025-08,1205827,11.91,11,0.0,0.0,0.0,22,1,398.37,57.0,1,100,0,1034.0,-76.268778,3.727289
2025-08,3294819,40.96,23,0.0,0.0,0.0,31,1,326.865,0.0,2,0,0,1051.0,-76.222288,3.329282
2025-07,3649551,10.87,11,0.0,0.0,0.0,11,1,398.997,83.0,1,100,0,991.0,-76.303025,3.504286
2025-07,1923564,11.1,12,0.0,0.0,0.0,21,1,398.997,88.0,1,100,0,918.0,-76.035944,4.51892
2025-07,1356722,40.96,23,50.565,4035.056,4035.056,31,1,398.997,50.0,2,100,1,1691.0,-76.182196,3.478872
2025-08,3989139,10.25,13,0.0,0.0,0.0,12,1,398.37,99.0,1,100,0,997.0,-76.54576,3.262021
2025-08,1258200,40.96,23,272.88,21741.484,21741.484,31,1,398.37,271.0,2,100,1,1610.0,-76.179607,3.572911
2025-07,4161725,57.02,26,0.0,0.0,0.0,32,1,398.997,97.0,2,100,0,1555.0,-76.390874,4.103709
2025-08,3184847,57.02,26,10.307,821.2,0.0,32,1,398.37,20.0,2,100,1,1859.0,-76.063437,4.815603
2025-07,1365580,40.96,23,92.385,7372.278,0.0,31,1,398.997,91.0,2,100,1,1274.0,-76.208177,3.494812
2025-07,20230333107,70.66,30,0.0,0.0,0.0,33,1,398.997,0.0,2,100,1,31.0,-76.964531,3.744877
2025-07,1615290,57.02,26,0.0,0.0,0.0,32,1,398.997,123.0,1,100,0,1034.0,-76.27186,3.610249
2025-08,3389018,57.02,26,0.0,0.0,0.0,32,1,398.37,125.0,1,100,0,1037.0,-76.270463,3.611513
2025-08,3617863,40.96,23,0.0,0.0,0.0,31,1,398.37,0.0,2,100,0,960.0,-76.401221,3.593688
2025-08,4000645,8.49,7,0.0,0.0,0.0,13,1,398.37,9.0,1,100,0,14.0,-77.066232,3.882414
2025-08,3178088,8.49,7,0.0,0.0,0.0,13,1,326.865,0.0,2,0,0,37.0,-76.973959,3.870096
2025-08,3449751,57.02,26,0.0,0.0,0.0,32,1,326.865,0.0,2,0,1,954.0,-76.371642,3.73262
2025-08,1556280,57.02,26,0.0,0.0,0.0,32,1,398.37,129.0,1,100,0,1038.0,-76.272068,3.61294
2025-08,3011405,57.02,26,90.23,7189.004,0.0,32,1,398.37,177.0,2,100,1,1713.0,-76.222475,3.855167
2025-08,1722099,40.96,23,56.579,4507.846,0.0,31,1,398.37,113.0,2,100,1,953.0,-76.430924,3.51075
2025-08,4126731,57.02,26,0.0,0.0,0.0,32,1,398.37,95.0,2,100,0,946.0,-76.046904,4.387844
2025-07,1967588,11.91,11,0.0,0.0,0.0,22,1,398.997,73.0,1,100,0,1174.0,-75.827071,4.331723
2025-08,3161814,57.02,26,0.0,0.0,0.0,32,1,398.37,175.0,1,100,0,1040.0,-76.266441,3.615652
2025-08,1266252,57.02,26,0.0,0.0,0.0,32,1,398.37,189.0,1,100,0,989.0,-76.593199,3.127791
2025-08,2086754,11.1,12,0.0,0.0,0.0,21,1,398.37,15.0,1,100,0,943.0,-76.09778,4.537507
2025-08,1065137,10.25,13,0.0,0.0,0.0,12,1,398.37,341.0,1,100,0,976.0,-76.292627,3.912168
2025-07,1769124,8.49,7,0.0,0.0,0.0,13,1,398.997,146.0,1,100,0,28.0,-76.997996,3.877338
2025-07,4025757,10.25,13,0.0,0.0,0.0,12,1,398.997,94.0,1,100,0,985.0,-76.552431,3.243604
2025-07,1087784,10.25,13,0.0,0.0,0.0,12,1,398.997,190.0,1,100,0,965.0,-76.307997,3.889102
2025-07,3834633,10.87,11,0.0,0.0,0.0,11,1,398.997,52.0,1,100,0,996.0,-76.308324,3.548414
2025-07,1475604,11.1,12,0.0,0.0,0.0,21,1,398.997,135.0,1,100,0,977.0,-76.344397,3.406704
2025-08,2861946,10.25,13,0.0,0.0,0.0,12,1,398.37,2243.0,1,100,0,965.0,-76.509678,3.239147
2025-07,2709287,40.96,23,5.009,399.72,0.0,31,1,398.997,5.0,2,100,1,1557.0,-76.602291,3.597535
2025-07,4196695,11.91,11,42.0,3351.576,0.0,22,1,398.997,42.0,1,100,1,1000.0,-76.307046,3.679466
